Path,Size,Modified,Age_Days,Bucket
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py,311,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\certifi\core.py,4387,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\certifi\__init__.py,98,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\certifi\__main__.py,267,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\big5freq.py,31660,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\big5prober.py,1810,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\chardistribution.py,10293,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\charsetgroupprober.py,4021,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\charsetprober.py,5567,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\codingstatemachine.py,3822,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\codingstatemachinedict.py,561,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\cp949prober.py,1909,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\enums.py,1768,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\escprober.py,4108,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\escsm.py,12437,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\eucjpprober.py,4036,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\euckrfreq.py,13762,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\euckrprober.py,1800,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\euctwfreq.py,37301,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\euctwprober.py,1800,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\gb2312freq.py,21019,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\gb2312prober.py,1806,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\hebrewprober.py,14853,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\jisfreq.py,26121,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\johabfreq.py,44880,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\johabprober.py,1799,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\jpcntx.py,27293,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langbulgarianmodel.py,109211,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langgreekmodel.py,102881,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langhebrewmodel.py,102576,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langhungarianmodel.py,106012,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langrussianmodel.py,133760,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langthaimodel.py,107154,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\langturkishmodel.py,99752,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\latin1prober.py,5527,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\macromanprober.py,6239,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\mbcharsetprober.py,3810,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\mbcsgroupprober.py,2188,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\mbcssm.py,31052,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\resultdict.py,418,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\sbcharsetprober.py,6562,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\sbcsgroupprober.py,4225,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\sjisprober.py,4112,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\universaldetector.py,15210,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\utf1632prober.py,8730,2025-04-25T19:03:56,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\utf8prober.py,2894,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\version.py,253,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\__init__.py,4912,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\cli\chardetect.py,3354,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\cli\__init__.py,0,2025-04-14T09:18:08,273,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\metadata\languages.py,13912,2025-04-25T19:03:54,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\chardet\metadata\__init__.py,0,2025-04-14T09:18:08,273,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\ansi.py,2624,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\ansitowin32.py,11405,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\initialise.py,3446,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\win32.py,6361,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\winterm.py,7329,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\__init__.py,273,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\ansitowin32_test.py,10972,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\ansi_test.py,2915,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\initialise_test.py,6930,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\isatty_test.py,1923,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\utils.py,1128,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\winterm_test.py,3840,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\colorama\tests\__init__.py,76,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\compat.py,42625,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\database.py,53324,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\index.py,21305,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\locators.py,53070,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\manifest.py,14552,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\markers.py,5435,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\metadata.py,40761,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\resources.py,11178,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\scripts.py,18767,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\util.py,69555,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\version.py,24498,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\wheel.py,45057,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distlib\__init__.py,658,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distro\distro.py,50729,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distro\__init__.py,1035,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\distro\__main__.py,68,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\codec.py,3486,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\compat.py,334,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\core.py,13350,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\idnadata.py,46526,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\intranges.py,1935,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\package_data.py,23,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\uts46data.py,215139,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\idna\__init__.py,893,2025-04-25T19:03:58,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\msgpack\exceptions.py,1129,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\msgpack\ext.py,6272,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\msgpack\fallback.py,35554,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\msgpack\__init__.py,1189,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\markers.py,8791,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\requirements.py,4822,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py,30912,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\tags.py,16186,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\utils.py,4336,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\version.py,15169,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\_manylinux.py,11789,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\_musllinux.py,4514,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\_structures.py,1492,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\__about__.py,687,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\packaging\__init__.py,522,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\pkg_resources\__init__.py,112725,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\android.py,7421,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\api.py,7355,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\macos.py,3769,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\unix.py,9032,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\version.py,164,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\windows.py,9828,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\__init__.py,20721,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\platformdirs\__main__.py,1529,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\pygments\cmdline.py,24353,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\pygments\console.py,1767,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\pygments\filter.py,2009,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\pygments\formatter.py,4302,2025-04-25T19:04:00,261,180-365d
archive\cleanup_2026-01-11\agent_workspaces\agent_workspaces\.venv\Lib\site-packages\pip\_vendor\pygments\lexer.py,35561,2025-04-25T19:04:00,261,180-365d
